,date,code,book_to_price_ratio,leverage,earnings_yield,beta,growth,residual_volatility,non_linear_size,liquidity,momentum,size
3936,2015-07-01,000002.XSHE,1.788633,0.733723,1.29692,-0.898391,1.353378,-0.991774,-1.333578,0.720976,-0.261214,1.168863
3959,2015-08-03,000002.XSHE,0.7675,0.501064,1.210046,-0.853559,1.284893,-0.822788,-1.203708,0.929794,-0.082999,1.074674
3980,2015-09-01,000002.XSHE,0.214861,0.377089,1.153315,-1.366661,1.291449,-0.823445,-1.149968,0.686848,0.076233,1.061939
4000,2015-10-08,000002.XSHE,0.574191,0.43333,1.134612,-1.23759,1.297306,-1.097681,-1.237607,0.340102,0.380732,1.15145
4017,2015-11-02,000002.XSHE,1.034484,0.655131,1.20593,-1.13625,1.314122,-1.298479,-1.289547,-0.168089,0.293085,1.226655
4038,2015-12-01,000002.XSHE,0.629125,0.645993,1.222226,-1.179787,1.346782,-0.828204,-1.343678,-0.047928,0.073701,1.317039
4061,2016-01-04,000002.XSHE,-0.425213,0.381032,0.728842,-1.309234,1.366541,0.465726,-1.368256,0.796623,0.920627,1.345042
4081,2016-02-01,000002.XSHE,-0.91039,0.21875,0.075482,-2.063665,1.356738,0.232851,-1.23014,0.746651,1.06976,1.272407
4097,2016-03-01,000002.XSHE,-0.890267,0.243687,-0.357648,-2.192908,1.437161,-0.140879,-1.226269,0.646981,1.688695,1.281595
4120,2016-04-01,000002.XSHE,-0.462779,0.371256,0.550029,-2.116336,1.153697,-0.62747,-1.294565,0.725308,1.993,1.291404
4140,2016-05-03,000002.XSHE,-0.456049,0.460862,0.604556,-2.025679,1.161243,-0.851647,-1.313791,0.539278,1.184098,1.326408
4161,2016-06-01,000002.XSHE,-0.517489,0.441986,0.433902,-1.969926,1.157,-0.807905,-1.289788,0.176109,0.918021,1.294437
4181,2016-07-01,000002.XSHE,-0.422408,0.477018,0.541606,-1.926478,1.162245,-0.891138,-1.313027,-0.137438,0.869636,1.334123
4202,2016-08-01,000002.XSHE,0.17385,0.700911,1.361832,-1.929939,1.163161,0.894369,-1.309178,0.859807,0.557602,1.310283
4225,2016-09-01,000002.XSHE,-0.489189,0.51946,1.519711,-1.886904,1.164478,3.201043,-1.322957,1.452577,-0.001082,1.345528
4245,2016-10-10,000002.XSHE,-0.664104,0.502304,1.296522,-1.893774,1.169759,2.93345,-1.310381,1.896674,0.397388,1.356195
4261,2016-11-01,000002.XSHE,-0.460164,0.469676,1.482908,-1.820045,1.132996,2.274517,-1.311811,1.747179,0.447889,1.37476
4283,2016-12-01,000002.XSHE,-0.465666,0.44205,1.483685,-1.933732,1.128906,2.386784,-1.289191,1.164646,0.263056,1.345296
4305,2017-01-03,000002.XSHE,-0.009498,0.559808,1.460546,-1.070064,1.31068,2.298632,-1.299362,0.628895,0.238895,1.336538
4323,2017-02-03,000002.XSHE,-0.054196,0.561836,1.460983,-0.721071,1.317933,2.126747,-1.318778,0.494456,0.010259,1.290057
4341,2017-03-01,000002.XSHE,0.078961,0.651993,1.440833,-0.500022,1.318577,1.686479,-1.247276,0.189295,-0.041417,1.28445
4364,2017-04-05,000002.XSHE,0.404203,1.105254,1.405094,-0.393676,1.238875,1.379025,-1.278813,0.393259,-0.095604,1.263194
4382,2017-05-02,000002.XSHE,0.39711,1.169537,1.417778,-0.426568,1.230106,1.04578,-1.255346,0.090056,-0.049795,1.196458
4402,2017-06-01,000002.XSHE,-0.03573,0.989024,1.449948,-0.081603,1.235196,0.838899,-1.228858,0.197396,-0.101818,1.107078
4424,2017-07-03,000002.XSHE,-0.186944,0.924028,1.468173,0.176253,1.209188,1.552131,-1.273037,0.611688,0.03311,1.144843
4445,2017-08-01,000002.XSHE,-0.036542,0.984129,1.479075,-0.204862,1.219468,1.33086,-1.248349,0.509761,0.20652,1.102586
4468,2017-09-01,000002.XSHE,-0.223714,0.943225,1.462631,-0.342396,1.23173,1.102523,-1.244484,0.157833,0.016302,1.115319
4489,2017-10-09,000002.XSHE,-0.494315,0.877163,1.464757,-0.548677,1.249964,1.938742,-1.256297,0.478367,-0.002689,1.126709
4506,2017-11-01,000002.XSHE,-0.492714,1.089294,1.110376,-0.723202,1.261858,1.821678,-1.232778,0.226494,0.19378,1.094003
4528,2017-12-01,000002.XSHE,-0.662752,0.997267,0.931978,-0.21685,1.277819,2.268848,-1.206752,0.299322,0.287334,1.039723
4549,2018-01-02,000002.XSHE,-0.738802,1.011514,0.907104,-0.003426,1.297437,1.651088,-1.203129,0.255377,0.458809,1.020536
4571,2018-02-01,000002.XSHE,-0.967636,0.863939,0.427577,0.143756,1.298714,1.576663,-1.13971,0.270954,0.444502,0.939318
4586,2018-03-01,000002.XSHE,-0.816957,0.913179,0.92435,0.183331,1.284789,1.350549,-1.169146,0.203944,0.811414,0.963957
4608,2018-04-02,000002.XSHE,-0.659937,1.178035,0.958358,-0.17361,1.095465,1.553678,-1.199604,0.19923,0.488797,1.02032
4626,2018-05-02,000002.XSHE,-0.394147,1.376284,1.654451,0.114697,1.057672,1.247384,-1.202298,0.270261,0.480589,1.00945
4648,2018-06-01,000002.XSHE,-0.262878,1.490833,1.722325,0.235914,1.056175,0.863278,-1.191843,0.328222,0.010563,1.012756
4668,2018-07-02,000002.XSHE,-0.180097,1.421446,1.757217,0.241965,1.031515,0.975344,-1.187011,0.432487,-0.193991,1.001705
4690,2018-08-01,000002.XSHE,-0.105193,1.458637,1.777853,0.427421,1.025922,0.651932,-1.188813,0.35613,-0.16374,0.996497
4713,2018-09-03,000002.XSHE,-0.481495,1.61181,1.841735,0.671138,1.026695,0.51253,-1.175932,0.561956,-0.401337,0.97499
4732,2018-10-08,000002.XSHE,-0.406204,1.592294,1.872954,1.394939,1.017166,0.582099,-1.172229,0.666779,0.07906,0.971694
4750,2018-11-01,000002.XSHE,-0.54481,1.433387,1.371281,1.360082,1.032202,0.333425,-1.144769,0.666061,0.173017,0.955793
4772,2018-12-03,000002.XSHE,-0.56886,1.450618,1.399707,0.902345,1.041021,0.357091,-1.178392,0.593633,0.379728,0.99924
4792,2019-01-02,000002.XSHE,-0.567112,1.469833,1.389509,0.962257,1.051426,0.307612,-1.183944,0.607814,0.653991,1.004729
4814,2019-02-01,000002.XSHE,-0.694279,1.320076,1.087581,0.682815,1.043242,0.290906,-1.164752,0.472771,0.639258,0.957302
4829,2019-03-01,000002.XSHE,-0.527613,1.494219,1.543945,0.236775,1.046723,-0.027719,-1.188815,0.350545,0.49747,0.994519
4850,2019-04-01,000002.XSHE,-0.383757,1.450304,1.474868,0.28436,0.97956,-0.18152,-1.234323,0.186723,0.278287,1.048773
4871,2019-05-06,000002.XSHE,-0.344499,1.532414,1.638313,0.287032,0.841867,-0.125258,-1.196209,0.126319,0.368839,0.986157
4891,2019-06-03,000002.XSHE,-0.29059,1.533145,1.614135,0.268714,0.843521,-0.250613,-1.199983,-0.022668,0.084564,0.995024
4910,2019-07-01,000002.XSHE,-0.291447,1.508604,1.445171,0.019539,0.82859,-0.20939,-1.20252,0.023216,0.017746,0.981947
4933,2019-08-01,000002.XSHE,-0.343193,1.44376,1.29537,-0.234597,0.824133,-0.10108,-1.187594,0.208037,0.099785,0.974668
4955,2019-09-02,000002.XSHE,-0.142279,1.45916,1.747968,-0.278602,0.816707,-0.355731,-1.195499,0.047109,-0.00194,0.975785
4975,2019-10-08,000002.XSHE,-0.201203,1.429626,1.707392,-0.316694,0.819162,-0.306887,-1.209113,0.136593,-0.165021,0.981023
4993,2019-11-01,000002.XSHE,-0.174206,1.401906,1.909223,-0.410811,0.821239,-0.51119,-1.203466,0.332015,-0.149759,0.955487
5014,2019-12-02,000002.XSHE,-0.282991,1.359965,1.687903,-0.529258,0.819663,-0.308805,-1.174805,0.373953,-0.128274,0.950956
5036,2020-01-02,000002.XSHE,-0.377235,1.291065,1.484484,-0.431493,0.832197,-0.140143,-1.183871,0.528157,0.072581,0.968611
5052,2020-02-03,000002.XSHE,-0.230499,1.394033,1.757512,-0.165207,0.832014,-0.363615,-1.190051,0.298183,0.142196,0.973582
5072,2020-03-02,000002.XSHE,-0.286838,1.378176,1.588022,-0.737462,0.82324,-0.221407,-1.224654,0.139272,-0.090405,0.998232
5094,2020-04-01,000002.XSHE,-0.014406,1.348804,1.748714,-0.279792,0.689692,-0.083428,-1.208176,0.233105,0.016895,0.998303
5115,2020-05-06,000002.XSHE,0.125243,1.341618,1.978191,-0.513202,0.560725,-0.184685,-1.229923,0.191639,-0.162629,0.984481
5133,2020-06-01,000002.XSHE,0.146315,1.394049,1.970525,-0.499234,0.560472,-0.245027,-1.266401,0.23862,-0.290115,1.002505
5153,2020-07-01,000002.XSHE,0.094253,1.405121,2.024837,-0.39792,0.560547,-0.247893,-1.269743,0.209854,-0.365711,0.992919
5176,2020-08-03,000002.XSHE,0.383615,1.490615,2.067481,-0.572731,0.573263,-0.625277,-1.286092,-0.018958,-0.407209,1.01341
5197,2020-09-01,000002.XSHE,0.40878,1.55393,2.069999,-0.750368,0.569916,-0.657679,-1.246717,0.012717,-0.758261,0.996093
5219,2020-10-09,000002.XSHE,0.275412,1.470059,2.067563,-1.068264,0.577045,-0.266124,-1.218852,0.190494,-0.703416,0.980033
5235,2020-11-02,000002.XSHE,0.378161,1.365613,2.069524,-1.232678,0.575773,-0.208763,-1.193652,0.174149,-0.46765,0.960327
5256,2020-12-01,000002.XSHE,0.309181,1.287556,2.054839,-1.258541,0.573205,-0.192262,-1.184268,0.166028,-0.459084,0.946704
5279,2021-01-04,000002.XSHE,0.513543,1.388471,2.143336,-1.466775,0.541618,-0.248727,-1.155081,-0.052168,-0.400202,0.896284
5280,2010-03-01,000063.XSHE,-1.002303,0.013757,-0.694884,-1.41397,-0.369005,0.440256,-1.340041,-0.978538,0.459705,1.123467
5303,2010-04-01,000063.XSHE,-0.842894,0.045079,-0.422406,-1.425907,-0.261997,0.451564,-1.303784,-1.078876,0.635335,1.094213
5324,2010-05-04,000063.XSHE,-0.371454,-0.042346,-0.555279,-1.318282,0.161752,0.831978,-1.318772,-0.763672,0.13874,1.101801
5344,2010-06-01,000063.XSHE,-0.335925,-0.05312,-0.55099,-0.884,0.169913,0.588968,-1.291436,-0.866438,-0.011602,1.09187
5363,2010-07-01,000063.XSHE,-0.220251,-0.010484,0.455621,-0.634014,0.171461,0.611745,-1.242781,-0.638521,0.074233,1.058786
5385,2010-08-02,000063.XSHE,-0.326018,-0.018548,0.100406,-0.242181,0.183543,0.494178,-1.30816,-0.775812,-0.19021,1.120818
5407,2010-09-01,000063.XSHE,-0.42015,-0.042398,-0.285246,0.01318,0.199156,0.719623,-1.359252,-0.608502,-0.11443,1.184793
5426,2010-10-08,000063.XSHE,-0.381238,-0.031178,-0.401421,0.468147,0.193893,0.880239,-1.348809,-0.613669,-0.099895,1.151087
5442,2010-11-01,000063.XSHE,-0.351025,0.010721,-0.496525,0.335575,0.138297,0.076223,-1.307102,-0.753934,0.292828,1.089756
5464,2010-12-01,000063.XSHE,-0.425912,0.073715,-0.518294,0.434751,-0.063615,0.061136,-1.247382,-0.509783,-0.026532,1.012473
5487,2011-01-04,000063.XSHE,-0.497473,0.037549,-0.720974,0.728121,-0.06015,0.138683,-1.233522,-0.234248,0.036687,1.008787
5507,2011-02-01,000063.XSHE,-0.346212,0.053209,-0.719565,0.694991,-0.071956,0.030951,-1.19003,-0.165072,0.17614,0.973632
5522,2011-03-01,000063.XSHE,-0.646893,0.010437,-0.947213,0.777715,-0.011079,0.462435,-1.255265,0.157044,-0.033159,1.023806
5545,2011-04-01,000063.XSHE,-0.590077,0.103372,-0.807972,0.889892,-0.344508,0.500631,-1.237638,-0.041194,0.446419,1.002939
5564,2011-05-03,000063.XSHE,-0.562384,0.185785,-0.634875,1.063345,-0.340989,0.25217,-1.227046,-0.337735,0.220458,0.977019
5585,2011-06-01,000063.XSHE,-0.570496,0.187981,-0.725903,1.103269,-0.359035,0.025589,-1.201267,-0.427541,0.004599,0.964093
5606,2011-07-01,000063.XSHE,-0.610516,0.188013,-0.825573,1.174763,-0.358131,-0.166485,-1.215711,-0.18933,0.025742,0.985742
5627,2011-08-01,000063.XSHE,-0.552614,0.216644,-0.258522,0.977303,-0.31819,-0.359025,-1.227189,-0.149493,0.272581,1.009553
5650,2011-09-01,000063.XSHE,-0.513908,0.14794,-0.367449,0.249585,-0.341614,0.323166,-1.221817,0.294007,-0.040781,1.015541
5671,2011-10-10,000063.XSHE,-0.587524,0.105516,-0.554807,0.280215,-0.35304,0.629008,-1.171397,0.469128,-0.24921,0.973766
5687,2011-11-01,000063.XSHE,-0.433036,0.502271,-0.684972,0.319956,-0.359112,0.651051,-1.184017,0.540418,-0.113968,0.986743
5709,2011-12-01,000063.XSHE,-0.444355,0.481226,-0.72258,0.284888,-0.364821,0.557548,-1.18571,0.35635,-0.305681,0.987644
5731,2012-01-04,000063.XSHE,-0.568249,0.40162,-0.971359,0.332647,-0.406615,0.360097,-1.103674,0.298658,-0.310268,0.888511
5746,2012-02-01,000063.XSHE,-0.226518,0.511397,-0.62638,-0.006587,-0.409832,1.373344,-1.096263,0.36624,0.107723,0.873207
5767,2012-03-01,000063.XSHE,-0.374376,0.509787,-0.722728,0.104984,-0.39368,1.310448,-1.162693,0.372313,-0.771036,0.938423
5789,2012-04-05,000063.XSHE,-0.431138,0.46147,-0.84656,0.107615,-1.077102,1.06397,-1.129599,0.284465,-0.527967,0.909528
5806,2012-05-02,000063.XSHE,-0.411502,0.457445,-0.847541,-0.04341,-1.10431,0.921296,-1.125561,0.209036,-0.484554,0.903649
5828,2012-06-01,000063.XSHE,-0.1986,0.530532,-0.711585,-0.003034,-1.102716,0.793092,-1.096147,0.161561,-0.426319,0.885052
5848,2012-07-02,000063.XSHE,-0.065852,0.534036,-0.661385,-0.015779,-1.10637,0.823583,-1.079513,0.364908,-0.848329,0.880271
5870,2012-08-01,000063.XSHE,0.221318,0.603504,-0.393745,0.364531,-1.1303,1.067392,-0.810062,0.494597,-0.854822,0.677947
5893,2012-09-03,000063.XSHE,0.507583,0.848709,0.134753,0.566992,-1.123106,1.111501,-0.712701,0.371346,-1.17482,0.630847
5913,2012-10-08,000063.XSHE,0.134571,0.781736,-0.245904,0.862454,-1.134733,1.217707,-0.91046,0.423838,-1.710188,0.766301
5931,2012-11-01,000063.XSHE,0.841637,1.138057,0.550445,0.687259,-1.14727,2.083619,-0.407105,0.517351,-1.297116,0.431618
5953,2012-12-03,000063.XSHE,0.824094,1.093251,0.36088,0.574518,-1.182613,2.034434,-0.343329,0.180663,-2.775954,0.388971
5974,2013-01-04,000063.XSHE,0.563411,1.000388,-0.088964,1.075175,-1.17637,1.446242,-0.490959,0.209142,-2.236391,0.479951
5994,2013-02-01,000063.XSHE,0.381651,0.928195,-0.415501,1.288286,-1.167793,1.206163,-0.566839,0.441955,-1.94971,0.526617
6009,2013-03-01,000063.XSHE,0.645241,1.076092,-0.347339,1.314247,-0.637391,1.576886,-0.452373,0.251576,-1.616389,0.459683
6030,2013-04-01,000063.XSHE,-0.062285,0.438608,-1.28818,0.708872,-1.478336,2.286332,-0.758743,0.841818,-1.757183,0.668046
6048,2013-05-02,000063.XSHE,-0.346284,0.759202,-1.134389,1.444076,-1.435331,2.135438,-0.875976,0.683261,-0.659727,0.743194
6070,2013-06-03,000063.XSHE,-0.224802,0.772511,-1.055509,1.147444,-1.435828,1.759091,-0.855961,0.759734,-0.069572,0.73662
6087,2013-07-01,000063.XSHE,-0.475613,0.664608,-1.262804,0.96442,-1.447695,1.411089,-1.055667,0.940744,-0.392359,0.893351
6110,2013-08-01,000063.XSHE,-0.77031,0.544016,-1.468039,0.897501,-1.432236,1.372229,-1.159356,0.96698,0.617259,0.97971
6132,2013-09-02,000063.XSHE,-0.911771,0.643102,-1.553559,1.27854,-1.41614,1.357424,-1.193061,0.942723,0.895469,1.022403
6151,2013-10-08,000063.XSHE,-0.927863,0.637365,-1.493207,1.249886,-1.38736,1.083239,-1.189152,0.692839,1.199943,1.012665
6169,2013-11-01,000063.XSHE,-0.818485,0.446269,-1.154928,1.407059,-1.402308,0.692278,-1.172916,0.741607,1.026201,0.996516
6190,2013-12-02,000063.XSHE,-0.813493,0.441813,-1.104304,1.671906,-1.390405,0.110338,-1.175876,0.688975,0.451026,0.995284
6212,2014-01-02,000063.XSHE,-0.617284,0.586644,-0.875017,1.952819,-1.361732,0.049474,-1.105092,0.943289,0.634624,0.940656
6233,2014-02-07,000063.XSHE,-0.59641,0.586101,-0.831199,1.848212,-1.326852,-0.124156,-1.133753,0.832967,-0.191009,0.972524
6249,2014-03-03,000063.XSHE,-0.557988,0.619363,-0.811525,1.778612,-1.287337,-0.5503,-1.145661,0.765175,-0.136854,0.987796
6270,2014-04-01,000063.XSHE,-0.538641,0.489249,-0.817082,1.573193,-1.265045,-0.444883,-1.133646,0.823306,-0.128411,0.986257
6291,2014-05-05,000063.XSHE,-0.563913,0.394737,-0.792972,1.306513,-1.148854,-0.452949,-1.113755,0.98158,-0.208006,0.965974
6311,2014-06-03,000063.XSHE,-0.53079,0.39705,-0.775351,1.440001,-1.143202,-0.455663,-1.130376,0.875488,-0.097904,0.993328
6331,2014-07-01,000063.XSHE,-0.46025,0.446347,-0.450027,1.391622,-1.263925,-0.778147,-1.168827,0.835186,-0.185052,1.030745
6354,2014-08-01,000063.XSHE,-0.392596,0.44364,-0.7763,1.322008,-1.14948,-0.745518,-1.147591,0.869858,-0.216325,0.995173
6375,2014-09-01,000063.XSHE,-0.385463,0.0269,-0.599114,1.132617,-1.129651,-0.751499,-1.194927,0.79884,-0.387051,1.046388
6396,2014-10-08,000063.XSHE,-0.31227,0.044587,-0.461892,0.789277,-1.132993,-0.699256,-1.248899,0.971649,-0.271657,1.10758
6414,2014-11-03,000063.XSHE,-0.293199,0.231485,-0.432926,0.514354,-1.13068,-0.769813,-1.224519,0.792257,-0.219515,1.090377
6434,2014-12-01,000063.XSHE,-0.2178,0.194316,-0.352897,0.317691,-1.125937,-1.204075,-1.067822,0.786644,-0.176697,0.931814
6457,2015-01-05,000063.XSHE,-0.417249,0.080742,-0.222725,0.052441,-1.140006,-1.141243,-0.860021,1.162743,-0.308215,0.741481
6477,2015-02-02,000063.XSHE,-0.330352,0.160975,-0.133009,0.439497,-1.122124,-1.097503,-0.992131,1.090172,-0.282232,0.848849
6492,2015-03-02,000063.XSHE,-0.330632,0.147306,-0.084608,0.562881,-1.127249,-0.954183,-1.01819,1.040754,-0.151507,0.849452
6514,2015-04-01,000063.XSHE,-0.232755,0.279433,-0.202602,0.696326,-0.385786,-1.028896,-1.012717,0.80341,-0.1091,0.827884
6535,2015-05-04,000063.XSHE,-0.519377,0.027858,-0.600888,0.572064,-0.336903,-0.826567,-1.214911,1.049415,-0.180402,0.970175
6555,2015-06-01,000063.XSHE,-0.250644,0.164695,-0.41248,0.450783,-0.288525,-0.827763,-1.324007,0.962152,0.057891,1.005326
6576,2015-07-01,000063.XSHE,-0.073694,0.226855,-0.346302,0.865918,-0.319989,-0.787332,-0.965818,0.814154,-0.043521,0.799742
6599,2015-08-03,000063.XSHE,-0.369833,0.04831,-0.310616,0.303405,-0.357997,-0.431567,-0.924761,0.931477,-0.154153,0.804096
6620,2015-09-01,000063.XSHE,-0.521144,-0.001006,-0.388225,0.625699,-0.369494,-0.565908,-0.903603,0.921127,-0.070024,0.819696
6640,2015-10-08,000063.XSHE,-0.366043,0.050239,-0.311354,0.647184,-0.327751,-0.79658,-1.000266,0.788321,-0.09619,0.882545
6657,2015-11-02,000063.XSHE,-0.249975,-0.040393,-0.220039,0.586977,-0.302259,-0.854855,-1.101115,0.725113,-0.202513,0.963224
6678,2015-12-01,000063.XSHE,-0.102866,0.012597,-0.061529,0.611183,-0.266889,-0.914284,-1.181792,0.652652,-0.255901,1.025119
6701,2016-01-04,000063.XSHE,-0.107677,0.014448,0.06351,0.689435,-0.249481,-0.939038,-1.236374,0.595738,-0.365724,1.068986
6721,2016-02-01,000063.XSHE,-0.107765,-0.029943,-0.07945,0.614403,-0.269211,-0.921752,-1.10551,0.517157,-0.153591,1.04581
6737,2016-03-01,000063.XSHE,-0.020028,0.005124,-0.591897,0.591843,-0.358737,-0.795427,-1.086536,0.391674,-0.06035,1.022844
6760,2016-04-01,000063.XSHE,0.081901,0.033774,0.272688,0.298375,-0.244955,-0.983357,-1.129063,-0.618799,-0.080517,1.003564
6780,2016-05-03,000063.XSHE,0.189799,-0.072055,1.034037,0.280076,0.325452,-0.879262,-1.149262,0.237204,-0.262401,1.011752
6801,2016-06-01,000063.XSHE,0.25142,-0.069816,1.049384,0.240073,0.323365,-0.834975,-1.046395,0.064987,-0.292386,0.915525
6821,2016-07-01,000063.XSHE,0.261395,-0.052907,1.008741,0.272028,0.398433,-0.831516,-1.118873,0.245529,-0.357037,0.973918
6842,2016-08-01,000063.XSHE,0.183548,-0.062033,1.044033,0.366358,0.324812,-0.849519,-1.084364,0.281045,-0.252557,0.944139
6865,2016-09-01,000063.XSHE,0.281374,-0.099322,0.842415,0.260077,0.329908,-0.880233,-1.119633,0.072428,-0.207631,0.974333
6885,2016-10-10,000063.XSHE,0.25027,-0.098084,0.814139,0.22369,0.328564,-0.628562,-1.162031,0.211399,-0.187385,1.027867
6901,2016-11-01,000063.XSHE,0.349527,-0.182972,0.881905,0.204304,0.296002,-0.488361,-1.172218,0.257757,-0.157259,1.041253
6923,2016-12-01,000063.XSHE,0.118492,-0.214545,0.611644,0.345557,0.286997,-0.365419,-1.223992,0.371702,-0.099946,1.158809
6945,2017-01-03,000063.XSHE,0.178511,-0.211352,0.727318,0.628455,0.385252,-0.420185,-1.223025,0.3003,-7e-06,1.133676
6963,2017-02-03,000063.XSHE,0.34277,-0.204951,0.94458,0.469496,0.376459,-0.397705,-1.110428,0.290122,-0.040404,0.970251
6981,2017-03-01,000063.XSHE,0.329927,-0.192245,0.901705,0.478133,0.381657,-0.199515,-1.085615,0.277743,-0.094266,0.995815
7004,2017-04-05,000063.XSHE,-0.395221,-0.08046,-0.016388,0.604636,0.488943,0.04067,-1.174609,0.929899,-0.087837,1.074537
7022,2017-05-02,000063.XSHE,-0.515314,-0.152753,-0.461593,0.249378,0.590421,-0.259719,-1.161144,0.623021,-0.000809,1.056883
7042,2017-06-01,000063.XSHE,-0.823644,-0.215557,-0.85887,0.826605,0.602126,-0.462234,-1.228858,0.892243,0.074942,1.107078
7064,2017-07-03,000063.XSHE,-0.89132,-0.216271,-1.029641,0.92277,0.597582,-0.077003,-1.273037,1.05123,0.267266,1.144843
7085,2017-08-01,000063.XSHE,-0.827944,-0.239971,-1.027971,0.945173,0.593436,-0.14211,-1.248349,1.140094,0.391966,1.102586
7108,2017-09-01,000063.XSHE,-0.910764,-0.251143,-1.12305,0.831259,0.604763,-0.279683,-1.244484,1.035363,0.326897,1.115319
7129,2017-10-09,000063.XSHE,-1.200175,-0.255263,-1.425298,1.103888,0.601643,0.144548,-1.256297,1.381034,0.270831,1.126709
7146,2017-11-01,000063.XSHE,-1.19112,-0.398261,-1.361274,0.831637,0.608875,0.636435,-1.232778,1.633173,0.401265,1.094003
7168,2017-12-01,000063.XSHE,-1.304043,-0.414808,-1.479762,2.04855,0.609966,0.212161,-1.206752,1.790787,0.579643,1.039723
7189,2018-01-02,000063.XSHE,-1.337197,-0.4163,-1.516306,2.313616,0.625539,0.33296,-1.203129,1.915024,0.776736,1.020536
7211,2018-02-01,000063.XSHE,-1.055543,-0.452583,-1.23569,3.214326,0.625509,0.082741,-1.13971,1.813857,0.865927,0.939318
7226,2018-03-01,000063.XSHE,-1.253296,-0.420314,-1.458996,2.04618,0.628523,0.832262,-1.169146,1.819357,0.755716,0.963957
7248,2018-04-02,000063.XSHE,-1.179725,-0.225112,-0.97351,2.073605,0.298238,-0.285984,-1.199604,1.520355,0.697516,1.02032
7266,2018-05-02,000063.XSHE,-1.497831,-0.160186,-1.239245,1.415107,0.281053,-0.23947,-1.202298,1.157415,0.566506,1.00945
7288,2018-06-01,000063.XSHE,-1.441252,-0.1327,-1.185152,0.578231,0.281349,-0.105911,-1.191843,1.15498,0.628088,1.012756
7308,2018-07-02,000063.XSHE,-0.381137,0.037185,0.350638,1.295523,0.260446,2.099638,-0.545428,1.243135,0.554423,0.517803
7330,2018-08-01,000063.XSHE,-0.64909,-0.01689,-0.121683,1.326245,0.244521,2.795487,-0.833054,2.081735,-1.613385,0.710271
7353,2018-09-03,000063.XSHE,-1.15279,-0.212179,-0.864764,2.006584,0.216198,2.743324,-1.158188,2.539378,-1.69904,0.959158
7372,2018-10-08,000063.XSHE,-1.101224,-0.221362,-1.145909,1.967393,0.075601,2.41305,-1.090102,2.540238,-0.353426,0.901478
7390,2018-11-01,000063.XSHE,-1.196639,-0.209298,-1.540978,1.988176,0.204698,2.155488,-1.144769,2.293849,-0.399007,0.955793
7412,2018-12-03,000063.XSHE,-1.395456,-0.200755,-1.6142,2.233943,0.122876,2.031872,-1.178392,2.541361,-0.253449,0.99924
7432,2019-01-02,000063.XSHE,-1.356162,-0.210213,-1.448813,2.196521,0.118234,1.766506,-1.183944,2.354471,0.16691,1.004729
7454,2019-02-01,000063.XSHE,-1.300577,-0.218348,-1.401449,2.103797,0.153847,1.351815,-1.164752,2.252525,0.131876,0.957302
7469,2019-03-01,000063.XSHE,-1.530543,-0.234074,-1.570668,2.489748,0.191968,0.93739,-1.188815,2.291942,0.198137,0.994519
7490,2019-04-01,000063.XSHE,-1.465307,-0.21867,-1.660032,1.542837,-0.538559,1.254816,-1.234323,2.098121,1.057323,1.048773
