,date,book_to_price_ratio_predict,leverage_predict,earnings_yield_predict,beta_predict,growth_predict,residual_volatility_predict,non_linear_size_predict,liquidity_predict,momentum_predict,size_predict
1294,2020-07-01,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647,1.1129647
1295,2020-08-03,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395
1296,2020-09-01,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658
1297,2020-10-09,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294
1298,2020-11-02,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853
1299,2020-12-01,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821
1300,2018-12-03,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586,1.2808586
1301,2019-01-02,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868,1.0291868
1302,2019-02-01,1.076224,1.076224,1.076224,1.076224,1.076224,1.076224,1.076224,1.076224,1.076224,1.076224
1303,2019-03-01,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532,1.0055532
1304,2019-04-01,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212,0.8573212
1305,2019-05-06,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759,0.8514759
1306,2019-06-03,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866
1307,2019-07-01,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416
1308,2019-08-01,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114
1309,2019-09-02,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392,0.8764392
1310,2019-10-08,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577,1.0087577
1311,2019-11-01,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703,1.0101703
1312,2019-12-02,0.870588,0.870588,0.870588,0.870588,0.870588,0.870588,0.870588,0.870588,0.870588,0.870588
1313,2020-01-02,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811,1.0944811
1314,2020-02-03,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291,0.9656291
1315,2020-03-02,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137
1316,2020-04-01,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602
1317,2020-05-06,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746,1.0891746
1318,2020-06-01,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461,0.7250461
1319,2020-07-01,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552
1320,2020-08-03,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395
1321,2020-09-01,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658
1322,2020-10-09,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294
1323,2020-11-02,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853
1324,2020-12-01,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821
1325,2018-12-03,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184
1326,2019-01-02,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147
1327,2019-02-01,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135
1328,2019-03-01,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713
1329,2019-04-01,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763
1330,2019-05-06,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646
1331,2019-06-03,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866
1332,2019-07-01,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416
1333,2019-08-01,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114
1334,2019-09-02,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172
1335,2019-10-08,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582
1336,2019-11-01,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376
1337,2019-12-02,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164,0.87169164
1338,2020-01-02,0.943222,0.943222,0.943222,0.943222,0.943222,0.943222,0.943222,0.943222,0.943222,0.943222
1339,2020-02-03,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557,0.9644557
1340,2020-03-02,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365,1.3559365
1341,2020-04-01,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177,1.2373177
1342,2020-05-06,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687,1.0656687
1343,2020-06-01,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492,1.0637492
1344,2020-07-01,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123,0.81174123
1345,2020-08-03,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236,0.85523236
1346,2020-09-01,1.035165,1.035165,1.035165,1.035165,1.035165,1.035165,1.035165,1.035165,1.035165,1.035165
1347,2020-10-09,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006,0.89453006
1348,2020-11-02,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585,1.1140585
1349,2020-12-01,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244,1.2920244
1350,2018-12-03,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022,1.1590022
1351,2019-01-02,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466,1.3008466
1352,2019-02-01,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522,1.0460522
1353,2019-03-01,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917,1.1010917
1354,2019-04-01,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702,1.2946702
1355,2019-05-06,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418,1.0767418
1356,2019-06-03,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968,0.8304968
1357,2019-07-01,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747,1.0598747
1358,2019-08-01,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884,1.0103884
1359,2019-09-02,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346,0.93680346
1360,2019-10-08,1.088348,1.088348,1.088348,1.088348,1.088348,1.088348,1.088348,1.088348,1.088348,1.088348
1361,2019-11-01,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931,1.1008931
1362,2019-12-02,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748,1.4717748
1363,2020-01-02,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721,1.3031721
1364,2020-02-03,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669,1.1232669
1365,2020-03-02,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125,1.0285125
1366,2020-04-01,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286,1.3025286
1367,2020-05-06,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608,1.1552608
1368,2020-06-01,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226,1.3358226
1369,2020-07-01,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286,0.7715286
1370,2020-08-03,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393,0.9455393
1371,2020-09-01,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077,1.2212077
1372,2020-10-09,0.928652,0.928652,0.928652,0.928652,0.928652,0.928652,0.928652,0.928652,0.928652,0.928652
1373,2020-11-02,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555,0.9732555
1374,2020-12-01,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766,0.9362766
1375,2018-12-03,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354,0.99923354
1376,2019-01-02,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147
1377,2019-02-01,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135
1378,2019-03-01,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713
1379,2019-04-01,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763
1380,2019-05-06,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646
1381,2019-06-03,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807,0.9098807
1382,2019-07-01,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416
1383,2019-08-01,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114
1384,2019-09-02,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172
1385,2019-10-08,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582
1386,2019-11-01,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376
1387,2019-12-02,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695,0.86941695
1388,2020-01-02,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977,1.0750977
1389,2020-02-03,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826,0.98848826
1390,2020-03-02,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288,1.3050288
1391,2020-04-01,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406,0.97841406
1392,2020-05-06,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185,0.79824185
1393,2020-06-01,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391,1.4021391
1394,2020-07-01,1.051674,1.051674,1.051674,1.051674,1.051674,1.051674,1.051674,1.051674,1.051674,1.051674
1395,2020-08-03,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677,1.0663677
1396,2020-09-01,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879,1.1355879
1397,2020-10-09,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113,0.63018113
1398,2020-11-02,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821
1399,2020-12-01,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817,0.94009817
1400,2018-12-03,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184
1401,2019-01-02,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147
1402,2019-02-01,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135
1403,2019-03-01,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713
1404,2019-04-01,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763
1405,2019-05-06,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646
1406,2019-06-03,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866
1407,2019-07-01,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416
1408,2019-08-01,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114
1409,2019-09-02,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172
1410,2019-10-08,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582
1411,2019-11-01,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376
1412,2019-12-02,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242
1413,2020-01-02,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695,1.0113695
1414,2020-02-03,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104,0.9877104
1415,2020-03-02,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137,0.9892137
1416,2020-04-01,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602,0.9556602
1417,2020-05-06,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031,0.7610031
1418,2020-06-01,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395,0.76757395
1419,2020-07-01,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552
1420,2020-08-03,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395,0.93633395
1421,2020-09-01,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658
1422,2020-10-09,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294,0.99163294
1423,2020-11-02,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853,0.9711853
1424,2020-12-01,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821,0.9961821
1425,2018-12-03,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184,0.95786184
1426,2019-01-02,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147,0.99182147
1427,2019-02-01,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135,0.94999135
1428,2019-03-01,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713,0.97387713
1429,2019-04-01,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763,1.0081763
1430,2019-05-06,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646,0.97074646
1431,2019-06-03,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866,0.8166866
1432,2019-07-01,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416,0.94447416
1433,2019-08-01,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114,1.1002114
1434,2019-09-02,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172,0.9588172
1435,2019-10-08,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582,1.1466582
1436,2019-11-01,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376,0.99272376
1437,2019-12-02,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242,0.9836242
1438,2020-01-02,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234,0.96613234
1439,2020-02-03,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463,0.9919463
1440,2020-03-02,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194,0.8946194
1441,2020-04-01,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897,0.9798897
1442,2020-05-06,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225,0.76311225
1443,2020-06-01,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626,0.91428626
1444,2020-07-01,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552,1.1381552
1445,2020-08-03,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171,0.9605171
1446,2020-09-01,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658,0.896658
1447,2020-10-09,0.988573,0.988573,0.988573,0.988573,0.988573,0.988573,0.988573,0.988573,0.988573,0.988573
1448,2020-11-02,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524,0.9538524
1449,2020-12-01,1.023196,1.023196,1.023196,1.023196,1.023196,1.023196,1.023196,1.023196,1.023196,1.023196
1450,2018-12-03,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963,0.97457963
1451,2019-01-02,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931,0.8765931
1452,2019-02-01,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822,0.9773822
1453,2019-03-01,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736,0.9788736
1454,2019-04-01,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365,1.0798365
1455,2019-05-06,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758,0.9638758
1456,2019-06-03,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951,1.0075951
1457,2019-07-01,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078,0.9119078
1458,2019-08-01,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906,0.84941906
1459,2019-09-02,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134,0.90307134
1460,2019-10-08,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431,1.0050431
1461,2019-11-01,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067,1.0207067
1462,2019-12-02,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733,1.0739733
1463,2020-01-02,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972,1.1045972
1464,2020-02-03,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932,1.1499932
1465,2020-03-02,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413,1.0149413
1466,2020-04-01,1.053712,1.053712,1.053712,1.053712,1.053712,1.053712,1.053712,1.053712,1.053712,1.053712
1467,2020-05-06,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923,0.7585923
1468,2020-06-01,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378,1.1352378
1469,2020-07-01,1.148175,1.148175,1.148175,1.148175,1.148175,1.148175,1.148175,1.148175,1.148175,1.148175
1470,2020-08-03,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026,1.1054026
1471,2020-09-01,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873,0.9465873
1472,2020-10-09,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796,0.89052796
1473,2020-11-02,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815,0.90663815
1474,2020-12-01,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599,0.8487599
